Step,TrueNoise,ResidualNoise,ReductionRatio
2309,0.043137,-0.039256,9.00
2310,0.039173,-0.043458,-10.94
2311,0.034905,-0.043942,-25.89
2312,0.030351,-0.045030,-48.36
2313,0.025395,-0.044704,-76.04
2314,0.019617,-0.047958,-144.47
2315,0.011880,-0.049983,-320.72
2316,-0.002838,-0.058090,-1947.08
2317,-0.002737,-0.054375,-1886.39
2318,-0.002564,-0.048617,-1796.25
2319,-0.002437,-0.037076,-1421.39
2320,-0.002366,-0.028039,-1085.20
2321,-0.002374,-0.009223,-288.52
2322,-0.002278,0.004240,-86.11
2323,-0.002133,0.004847,-127.17
2324,-0.002006,0.005393,-168.82
2325,-0.001905,0.005899,-209.60
2326,-0.001824,0.006313,-246.09
2327,-0.001731,0.006702,-287.21
2328,-0.001701,0.006982,-310.35
2329,-0.001683,0.007166,-325.75
2330,-0.001523,0.007425,-387.45
2331,-0.001526,0.007485,-390.48
2332,-0.001569,0.007447,-374.71
2333,-0.001494,0.007477,-400.28
2334,-0.001474,0.007391,-401.36
2335,-0.001550,0.007128,-359.90
2336,-0.001479,0.006938,-369.06
2337,-0.001410,0.006707,-375.72
2338,-0.001337,0.006407,-379.12
2339,-0.001213,0.006121,-404.53
2340,-0.001218,0.005616,-361.13
2341,-0.001151,0.005159,-348.21
2342,-0.001121,0.004590,-309.44
2343,-0.001150,0.003944,-242.94
2344,-0.001038,0.003368,-224.64
2345,-0.000910,0.002808,-208.70
2346,-0.000878,0.002100,-139.17
2347,-0.000799,0.001450,-81.44
2348,-0.000812,0.000655,19.33
2349,-0.000788,-0.000082,89.65
2350,-0.000752,-0.000814,-8.29
2351,-0.000664,-0.001520,-128.87
2352,-0.000589,-0.002229,-278.17
2353,-0.000594,-0.003001,-404.83
2354,-0.000499,-0.003666,-634.92
2355,-0.000488,-0.004397,-800.97
2356,-0.000466,-0.005073,-989.64
2357,-0.000426,-0.005667,-1231.67
2358,-0.000460,-0.006300,-1268.42
2359,-0.000451,-0.006859,-1420.52
2360,-0.000422,-0.007345,-1640.21
2361,-0.000384,-0.007742,-1913.77
2362,-0.000400,-0.008154,-1938.32
2363,-0.000393,-0.008451,-2049.91
2364,-0.000367,-0.008666,-2261.56
2365,-0.000285,-0.008775,-2975.60
2366,-0.000297,-0.008930,-2908.27
2367,-0.000225,-0.008935,-3863.28
2368,-0.000155,-0.008888,-5622.83
2369,-0.000098,-0.008797,-8892.68
2370,-0.000116,-0.036182,-31191.80
2371,-0.000108,-0.046858,-43451.42
2372,0.000000,-0.050962,0.00
2373,-0.000046,-0.056872,-124809.89
2374,0.000080,-0.061384,-76700.88
2375,0.000083,-0.065216,-78263.73
2376,0.000109,-0.067335,-61803.96
2377,0.000223,-0.069537,-31101.26
2378,0.000216,-0.071165,-32842.41
2379,0.000225,-0.070897,-31417.60
2380,0.000357,-0.067729,-18847.84
2381,0.000448,-0.063622,-14116.49
2382,0.000506,-0.062156,-12192.16
2383,0.000568,-0.055199,-9611.67
2384,0.000587,-0.054826,-9239.57
2385,0.000553,-0.054144,-9691.64
2386,0.000504,-0.048426,-9510.29
2387,0.000442,-0.044060,-9867.82
2388,0.000369,-0.043636,-11723.96
2389,0.000408,-0.027043,-6531.27
2390,0.000346,-0.018803,-5333.45
2391,0.000209,0.004118,-1871.11
2392,0.000061,0.004672,-7610.89
2393,0.000055,0.005273,-9425.03
2394,-0.000008,0.005832,-69319.63
2395,-0.000118,0.006236,-5188.32
2396,-0.000193,0.006707,-3373.86
2397,-0.000151,0.007225,-4696.73
2398,-0.000111,0.007653,-6783.64
2399,-0.000224,0.007897,-3423.19
2400,-0.000294,0.008056,-2641.71
2401,-0.000312,0.008226,-2537.67
2402,-0.000308,0.008414,-2634.39
2403,-0.000380,0.008371,-2104.95
2404,-0.000333,0.008360,-2408.67
2405,-0.000422,0.008190,-1842.55
2406,-0.000490,0.008004,-1532.27
2407,-0.000419,0.007863,-1775.59
2408,-0.000356,0.007705,-2064.61
2409,-0.000353,0.007370,-1990.12
2410,-0.000368,0.006968,-1795.89
2411,-0.000292,0.006539,-2138.47
2412,-0.000340,0.005982,-1658.76
2413,-0.000290,0.005493,-1792.13
2414,-0.000177,0.005012,-2725.33
2415,-0.000140,0.004405,-3037.35
2416,0.000019,0.003866,-20313.13
2417,0.000007,0.003193,-47474.39
2418,0.000013,0.002469,-18370.33
2419,0.000124,0.001851,-1398.35
2420,0.000217,0.001224,-464.48
2421,0.000281,0.000531,-89.12
2422,0.000267,-0.000245,8.17
2423,0.000363,-0.000859,-136.75
2424,0.000462,-0.001441,-211.64
2425,0.000538,-0.002072,-285.12
2426,0.000557,-0.002754,-394.01
2427,0.000596,-0.003311,-455.59
2428,0.000746,-0.003756,-403.39
2429,0.000826,-0.004283,-418.59
2430,0.000901,-0.004710,-422.97
2431,0.001096,-0.004987,-355.01
2432,0.001162,-0.005338,-359.22
2433,0.001232,-0.005673,-360.32
2434,0.001328,-0.005904,-344.44
2435,0.001400,-0.006116,-336.88
2436,0.001526,-0.006249,-309.41
2437,0.001558,-0.006437,-313.21
2438,0.001746,-0.006355,-264.02
2439,0.001725,-0.006432,-272.90
2440,0.001755,-0.006420,-265.91
2441,0.001906,-0.006254,-228.15
2442,0.001888,-0.006201,-228.42
2443,0.001934,-0.020176,-943.45
2444,0.002012,-0.031103,-1446.17
2445,0.002004,-0.043403,-2066.10
2446,0.002107,-0.053328,-2431.02
2447,0.002154,-0.061771,-2767.15
2448,0.002208,-0.060578,-2643.19
2449,0.002233,-0.064904,-2806.37
2450,0.002315,-0.066864,-2788.60
2451,0.002400,-0.069255,-2785.56
2452,0.002414,-0.073782,-2956.56
2453,0.002506,-0.071493,-2752.63
2454,0.002480,-0.069539,-2704.07
2455,0.002580,-0.070341,-2626.06
2456,0.002654,-0.067553,-2445.64
2457,0.002729,-0.066828,-2348.87
2458,0.009794,-0.060966,-522.49
2459,0.020611,-0.052392,-154.19
2460,0.026890,-0.042935,-59.67
2461,0.031978,-0.036600,-14.45
2462,0.036207,-0.034242,5.43
2463,0.039929,-0.032063,19.70
2464,0.043242,-0.029002,32.93
2465,0.046272,-0.027496,40.58
2466,0.049216,-0.020766,57.81
2467,0.051798,-0.020298,60.81
2468,0.054166,-0.017425,67.83
2469,0.056409,-0.012415,77.99
2470,0.058596,-0.008882,84.84
2471,0.060779,-0.006503,89.30
2472,0.062839,-0.002229,96.45
2473,0.064830,0.000588,99.09
2474,0.066677,0.002177,96.73
2475,0.068481,0.006827,90.03
2476,0.070164,0.005650,91.95
2477,0.071750,0.003668,94.89
2478,0.073247,0.006794,90.72
2479,0.074732,0.009284,87.58
2480,0.076075,0.005909,92.23
2481,0.077422,0.009726,87.44
2482,0.078688,0.006818,91.34
2483,0.079971,0.010160,87.30
2484,0.081168,0.008597,89.41
2485,0.082364,0.009892,87.99
2486,0.083585,0.007612,90.89
2487,0.084792,0.006329,92.54
2488,0.085968,0.006875,92.00
2489,0.086998,0.008529,90.20
2490,0.088052,0.007605,91.36
2491,0.088967,0.004599,94.83
2492,0.089826,0.003412,96.20
2493,0.090647,-0.000138,99.85
2494,0.091475,-0.002016,97.80
2495,0.092257,-0.003260,96.47
2496,0.092951,-0.004461,95.20
2497,0.093504,-0.003801,95.94
2498,0.094150,-0.005283,94.39
2499,0.094602,-0.005184,94.52
2500,0.095035,-0.005746,93.95
2501,0.095474,-0.007864,91.76
2502,0.095895,-0.008785,90.84
2503,0.096133,-0.009949,89.65
2504,0.096285,-0.010487,89.11
2505,0.096337,-0.009377,90.27
2506,0.096401,-0.010926,88.67
2507,0.096374,-0.012843,86.67
2508,0.096395,-0.013778,85.71
2509,0.096400,-0.014749,84.70
2510,0.096360,-0.013822,85.66
2511,0.096148,-0.014101,85.33
2512,0.095937,-0.010432,89.13
2513,0.095660,-0.009135,90.45
2514,0.095375,-0.006042,93.67
2515,0.095147,-0.004773,94.98
2516,0.094834,-0.001671,98.24
2517,0.094379,0.002113,97.76
2518,0.093805,0.006009,93.59
2519,0.093296,0.006831,92.68
2520,0.092691,0.006042,93.48
2521,0.092093,0.005321,94.22
2522,0.091418,0.006441,92.95
2523,0.090742,0.007122,92.15
2524,0.090046,0.011065,87.71
2525,0.089292,0.015129,83.06
2526,0.088483,0.014080,84.09
2527,0.087627,0.018259,79.16
2528,0.086822,0.017216,80.17
2529,0.086030,0.016964,80.28
2530,0.085253,0.021181,75.16
2531,0.084308,0.024513,70.92
2532,0.083354,0.026885,67.75
2533,0.082430,0.028130,65.87
2534,0.081449,0.027725,65.96
2535,0.080606,0.029474,63.44
2536,0.079585,0.032768,58.83
2537,0.078472,0.035727,54.47
2538,0.077349,0.039717,48.65
2539,0.076194,0.044318,41.83
2540,0.075130,0.041577,44.66
2541,0.073937,0.044969,39.18
2542,0.072632,0.050161,30.94
2543,0.071325,0.043612,38.85
2544,0.070217,0.035940,48.82
2545,0.069027,0.040503,41.32
2546,0.067861,0.042484,37.40
2547,0.066715,0.035935,46.14
2548,0.065572,0.036931,43.68
2549,0.064335,0.036634,43.06
2550,0.063075,0.038238,39.38
2551,0.061858,0.031378,49.27
2552,0.060707,0.029393,51.58
2553,0.059491,0.025631,56.92
2554,0.058345,0.020410,65.02
2555,0.057182,0.021546,62.32
2556,0.055970,0.020682,63.05
2557,0.054647,0.015802,71.08
2558,0.053507,0.007452,86.07
2559,0.052306,0.003219,93.85
2560,0.050859,0.000596,98.83
2561,0.049304,-0.000991,97.99
2562,0.047778,0.000845,98.23
2563,0.046165,0.001323,97.13
2564,0.044558,0.002418,94.57
2565,0.043002,-0.004536,89.45
2566,0.041250,-0.001298,96.85
2567,0.039358,-0.003169,91.95
2568,0.037233,0.001517,95.93
2569,0.035026,-0.000124,99.65
2570,0.032599,-0.002143,93.42
2571,0.029873,0.001562,94.77
2572,0.027020,0.001321,95.11
2573,0.023994,0.010332,56.94
2574,0.020717,0.023447,-13.18
2575,0.016804,0.019861,-18.20
2576,0.011541,0.014919,-29.27
2577,0.001364,0.005045,-269.74
2578,-0.001665,0.002266,-36.09
2579,-0.001708,0.002478,-45.06
2580,-0.001755,0.002697,-53.67
2581,-0.001811,0.002859,-57.85
2582,-0.001798,0.003065,-70.44
2583,-0.001889,0.003108,-64.48
2584,-0.001905,0.003227,-69.38
2585,-0.001874,0.003321,-77.21
2586,-0.001863,0.003392,-82.07
2587,-0.001820,0.003425,-88.13
2588,-0.001808,0.003411,-88.65
2589,-0.001788,0.003377,-88.90
2590,-0.001733,0.003332,-92.22
2591,-0.001715,0.003214,-87.46
2592,-0.001640,0.003100,-88.95
2593,-0.001531,0.002991,-95.35
2594,-0.001545,0.002747,-77.80
2595,-0.001554,0.002468,-58.80
2596,-0.001524,0.002213,-45.18
2597,-0.001448,0.001971,-36.05
2598,-0.001396,0.001659,-18.87
2599,-0.001325,0.001352,-2.02
2600,-0.001297,0.000989,23.79
2601,-0.001195,0.000668,44.13
2602,-0.001200,0.000205,82.93
2603,-0.001211,-0.000277,77.12
2604,-0.001181,-0.000732,38.00
2605,-0.001106,-0.001175,-6.26
2606,-0.001111,-0.001680,-51.26
2607,-0.001053,-0.002143,-103.45
2608,-0.000933,-0.002514,-169.32
2609,-0.001008,-0.003078,-205.48
2610,-0.001061,-0.003604,-239.73
2611,-0.001028,-0.004049,-293.93
2612,-0.001003,-0.004473,-345.85
2613,-0.000918,-0.004808,-423.79
2614,-0.000941,-0.005209,-453.68
2615,-0.000949,-0.005563,-485.92
2616,-0.000934,-0.005831,-524.64
2617,-0.000924,-0.006084,-558.47
2618,-0.000817,-0.006194,-657.84
2619,-0.000757,-0.006313,-733.50
2620,-0.000819,-0.006479,-691.42
2621,-0.000724,-0.006479,-795.34
2622,-0.000642,-0.006476,-909.22
2623,-0.000613,-0.006483,-957.70
2624,-0.000614,-0.006499,-958.38
2625,-0.000588,-0.006430,-993.87
2626,-0.000572,-0.006348,-1010.15
2627,-0.000532,-0.006214,-1067.77
2628,-0.000446,-0.006002,-1245.37
2629,-0.000445,-0.005842,-1212.88
2630,-0.000354,-0.005545,-1467.35
2631,-0.000364,-0.005318,-1360.12
2632,-0.000256,-0.004922,-1823.12
2633,-0.000286,-0.004632,-1520.60
2634,-0.000210,-0.004202,-1902.39
2635,-0.000210,-0.003835,-1722.20
2636,-0.000151,-0.003361,-2121.40
2637,-0.000025,-0.002790,-11245.50
2638,0.000005,-0.020455,-401572.85
2639,0.000064,-0.018665,-29140.16
2640,0.000064,-0.012064,-18646.02
2641,0.000028,-0.011498,-40342.42
2642,0.000062,-0.000114,-82.55
2643,-0.000004,0.000355,-8516.21
2644,-0.000032,0.000876,-2651.65
2645,-0.000061,0.001388,-2193.05
2646,-0.000046,0.001969,-4165.58
2647,-0.000066,0.002464,-3640.42
2648,-0.000014,0.003066,-21102.67
2649,-0.000007,0.003600,-54249.37
2650,-0.000051,0.004019,-7830.10
2651,0.000016,0.004552,-27592.70
2652,0.000029,0.004985,-17039.53
2653,0.000090,0.005357,-5858.46
2654,0.000085,0.005702,-6606.80
2655,0.000103,0.005963,-5710.56
2656,0.000140,0.006249,-4354.15
2657,0.000180,0.006414,-3465.28
2658,0.000212,0.006597,-3009.53
2659,0.000276,0.006668,-2318.42
2660,0.000405,0.006801,-1578.30
2661,0.000380,0.006697,-1662.49
2662,0.000455,0.006684,-1369.01
2663,0.000558,0.006611,-1085.23
2664,0.000591,0.006383,-979.18
2665,0.000671,0.006136,-814.13
2666,0.000676,0.005844,-764.27
2667,0.000734,0.005574,-659.79
2668,0.000777,0.005173,-566.10
2669,0.000819,0.004818,-488.22
2670,0.000888,0.004432,-398.92
2671,0.000909,0.003891,-327.99
2672,0.000932,0.003401,-265.10
2673,0.001019,0.002901,-184.76
2674,0.001027,0.002294,-123.36
2675,0.001036,0.001634,-57.68
2676,0.001162,0.001128,2.88
2677,0.001286,0.000627,51.24
2678,0.001346,0.000105,92.16
2679,0.001416,-0.000460,67.55
2680,0.001487,-0.000959,35.50
2681,0.001490,-0.001509,-1.25
2682,0.001597,-0.001996,-25.02
2683,0.001687,-0.002514,-49.02
2684,0.001700,-0.002980,-75.24
2685,0.001693,-0.003521,-107.90
2686,0.001704,-0.003929,-130.57
2687,0.001657,-0.004441,-167.96
2688,0.001744,-0.004739,-171.71
2689,0.001858,-0.004927,-165.16
2690,0.001831,-0.005250,-186.78
2691,0.001792,-0.005521,-208.16
2692,0.001860,-0.005629,-202.70
2693,0.001829,-0.005776,-215.86
2694,0.001821,-0.005933,-225.87
2695,0.001855,-0.008153,-339.58
2696,0.001951,-0.020190,-934.68
2697,0.001982,-0.042278,-2032.70
2698,0.002045,-0.051627,-2425.14
2699,0.001984,-0.056117,-2728.84
2700,0.001990,-0.055747,-2700.74
2701,0.001962,-0.060272,-2971.91
2702,0.001914,-0.068494,-3477.66
2703,0.001967,-0.068514,-3382.72
2704,0.001970,-0.072928,-3600.99
2705,0.003602,-0.070830,-1866.66
2706,0.015723,-0.064236,-308.55
2707,0.021144,-0.063011,-198.01
2708,0.025321,-0.061393,-142.46
2709,0.028938,-0.057974,-100.34
2710,0.032024,-0.056464,-76.32
2711,0.034666,-0.050951,-46.98
2712,0.037097,-0.048956,-31.97
2713,0.039422,-0.046790,-18.69
2714,0.041471,-0.042114,-1.55
2715,0.043392,-0.040636,6.35
2716,0.045336,-0.035570,21.54
2717,0.047206,-0.032713,30.70
2718,0.049075,-0.032295,34.19
2719,0.051075,-0.030166,40.94
2720,0.053006,-0.025640,51.63
2721,0.054928,-0.023349,57.49
2722,0.056674,-0.018747,66.92
2723,0.058213,-0.018803,67.70
2724,0.059818,-0.018166,69.63
2725,0.061298,-0.012122,80.22
2726,0.062816,-0.007686,87.76
2727,0.064155,-0.003159,95.08
2728,0.065606,-0.003823,94.17
2729,0.066956,-0.002612,96.10
2730,0.068112,-0.000481,99.29
2731,0.069167,0.001195,98.27
2732,0.070230,0.006067,91.36
2733,0.071237,0.006493,90.89
2734,0.072158,0.006106,91.54
2735,0.072991,0.005924,91.88
2736,0.073947,0.009556,87.08
2737,0.074799,0.009046,87.91
2738,0.075751,0.007742,89.78
2739,0.076655,0.008867,88.43
2740,0.077496,0.009372,87.91
2741,0.078272,0.006688,91.46
2742,0.079157,0.008410,89.38
2743,0.079895,0.011554,85.54
2744,0.080629,0.010088,87.49
2745,0.081281,0.010359,87.26
2746,0.082018,0.010929,86.67
2747,0.082666,0.007214,91.27
2748,0.083127,0.008694,89.54
2749,0.083705,0.005671,93.23
2750,0.084239,0.002048,97.57
2751,0.084710,-0.000217,99.74
2752,0.085087,-0.000612,99.28
2753,0.085365,-0.000712,99.17
2754,0.085601,0.001276,98.51
2755,0.085910,-0.000602,99.30
2756,0.085985,0.001455,98.31
2757,0.085966,-0.002133,97.52
2758,0.085803,0.000039,99.95
2759,0.085694,-0.001802,97.90
2760,0.085558,-0.002530,97.04
2761,0.085267,-0.003059,96.41
2762,0.085005,-0.004787,94.37
2763,0.084779,-0.006947,91.81
2764,0.084380,-0.006986,91.72
2765,0.084095,-0.008106,90.36
2766,0.083683,-0.010250,87.75
2767,0.083341,-0.010613,87.27
2768,0.082845,-0.008866,89.30
2769,0.082320,-0.006127,92.56
2770,0.081711,-0.003396,95.84
2771,0.081039,-0.001642,97.97
2772,0.080359,0.001382,98.28
2773,0.079608,0.003504,95.60
2774,0.078792,0.001982,97.48
2775,0.078012,0.004967,93.63
2776,0.077373,0.005491,92.90
2777,0.076659,0.005600,92.69
2778,0.075853,0.005136,93.23
2779,0.075114,0.009514,87.33
2780,0.074387,0.009769,86.87
2781,0.073519,0.014923,79.70
2782,0.072732,0.015048,79.31
2783,0.072112,0.014843,79.42
2784,0.071410,0.017068,76.10
2785,0.070789,0.021775,69.24
2786,0.070233,0.027388,61.00
2787,0.069618,0.024003,65.52
2788,0.069081,0.027842,59.70
2789,0.068565,0.035407,48.36
2790,0.068128,0.031865,53.23
2791,0.067789,0.038925,42.58
2792,0.067367,0.047270,29.83
2793,0.066939,0.038993,41.75
2794,0.066382,0.039781,40.07
2795,0.065874,0.050159,23.86
2796,0.065430,0.067254,-2.79
2797,0.064938,0.066518,-2.43
2798,0.064500,0.065824,-2.05
2799,0.063907,0.064984,-1.69
2800,0.063296,0.064117,-1.30
2801,0.062653,0.063217,-0.90
2802,0.062074,0.062371,-0.48
2803,0.061568,0.061609,-0.07
2804,0.060981,0.060811,0.28
2805,0.060447,0.046211,23.55
2806,0.059884,0.039900,33.37
2807,0.059249,0.029107,50.87
2808,0.058446,0.025378,56.58
2809,0.057744,0.023014,60.15
2810,0.057154,0.019408,66.04
2811,0.056308,0.012013,78.67
2812,0.055505,0.012834,76.88
2813,0.054632,0.009068,83.40
2814,0.053621,0.010806,79.85
2815,0.052620,0.005086,90.34
2816,0.051448,0.005738,88.85
2817,0.050162,0.005439,89.16
2818,0.048757,0.005170,89.40
2819,0.047419,0.005215,89.00
2820,0.045834,0.002262,95.07
2821,0.044213,0.004080,90.77
2822,0.042412,0.001643,96.13
2823,0.040620,0.004399,89.17
2824,0.038719,-0.000868,97.76
2825,0.036798,0.002947,91.99
2826,0.034707,-0.003070,91.15
2827,0.032301,-0.005993,81.45
2828,0.029627,-0.012184,58.87
2829,0.026612,-0.015490,41.79
2830,0.023307,-0.014821,36.41
2831,0.019792,-0.012725,35.71
2832,0.015478,-0.008712,43.71
2833,0.009521,-0.005984,37.14
2834,-0.001678,0.001088,35.17
2835,-0.001658,0.001329,19.84
2836,-0.001654,0.001515,8.40
2837,-0.001658,0.001705,-2.82
2838,-0.001613,0.001893,-17.35
2839,-0.001536,0.002126,-38.40
2840,-0.001504,0.002263,-50.41
2841,-0.001347,0.002497,-85.42
2842,-0.001351,0.002546,-88.47
2843,-0.001410,0.002526,-79.19
2844,-0.001307,0.002657,-103.22
2845,-0.001254,0.002694,-114.80
2846,-0.001257,0.002643,-110.33
2847,-0.001227,0.002593,-111.30
2848,-0.001122,0.002564,-128.49
2849,-0.001151,0.002390,-107.74
2850,-0.001013,0.002349,-131.93
2851,-0.000931,0.002245,-141.06
2852,-0.000942,0.002019,-114.45
2853,-0.000959,0.001765,-83.95
2854,-0.000863,0.001593,-84.58
2855,-0.000844,0.001311,-55.36
2856,-0.000793,0.001056,-33.10
2857,-0.000734,0.000793,-8.02
2858,-0.000644,0.000535,16.93
2859,-0.000610,0.000218,64.24
2860,-0.000545,-0.000066,87.89
2861,-0.000593,-0.000473,20.13
2862,-0.000589,-0.000831,-41.06
2863,-0.000564,-0.001161,-106.02
2864,-0.000630,-0.001585,-151.68
2865,-0.000586,-0.001908,-225.64
2866,-0.000557,-0.002248,-303.99
2867,-0.000469,-0.002524,-437.64
2868,-0.000434,-0.002836,-553.06
2869,-0.000512,-0.003223,-529.68
2870,-0.000561,-0.003543,-532.09
2871,-0.000591,-0.003825,-547.25
2872,-0.000679,-0.004152,-511.14
2873,-0.000705,-0.004373,-520.54
2874,-0.000723,-0.004570,-531.74
2875,-0.000665,-0.004665,-601.17
2876,-0.000726,-0.004853,-568.55
2877,-0.000797,-0.005011,-528.78
2878,-0.000812,-0.005068,-524.45
2879,-0.000870,-0.005122,-489.01
2880,-0.000825,-0.005033,-509.70
2881,-0.000871,-0.005015,-475.53
2882,-0.000751,-0.027289,-3532.18
2883,-0.000822,-0.025626,-3017.82
2884,-0.000867,-0.037243,-4196.48
2885,-0.000852,-0.043529,-5011.37
2886,-0.000850,-0.039961,-4602.17
2887,-0.000783,-0.034433,-4298.60
2888,-0.000788,-0.035218,-4368.97
2889,-0.000796,-0.031406,-3843.69
2890,-0.000756,-0.038039,-4932.81
2891,-0.000745,-0.040621,-5355.20
2892,-0.000757,-0.037973,-4915.22
2893,-0.000617,-0.039934,-6368.63
2894,-0.000616,-0.029229,-4645.99
2895,-0.000530,-0.023479,-4333.57
2896,-0.000487,-0.000246,49.50
2897,-0.000473,0.000151,68.10
2898,-0.000551,-0.001025,-86.10
2899,-0.000399,0.001014,-154.42
2900,-0.000485,0.001277,-163.45
2901,-0.000439,0.001677,-282.20
2902,-0.000398,0.002095,-426.58
2903,-0.000332,0.002468,-643.87
2904,-0.000278,0.002845,-924.93
2905,-0.000201,0.003217,-1500.59
2906,-0.000075,0.003662,-4750.80
2907,-0.000050,0.003954,-7803.85
2908,0.000009,0.004210,-46043.12
2909,0.000113,0.004487,-3884.46
2910,0.000187,0.004655,-2391.58
2911,0.000267,0.004815,-1704.58
2912,0.000309,0.004872,-1478.33
2913,0.000329,0.004909,-1392.93
2914,0.000428,0.004983,-1064.35
2915,0.000452,0.005008,-1007.62
2916,0.000482,0.004991,-934.64
2917,0.000670,0.005051,-653.59
2918,0.000782,0.004978,-536.78
2919,0.000910,0.004932,-441.87
2920,0.001078,0.004835,-348.32
2921,0.001060,0.004547,-328.81
2922,0.001079,0.004214,-290.69
2923,0.001140,0.003933,-244.93
2924,0.001143,0.003584,-213.57
2925,0.001256,0.003285,-161.53
2926,0.001371,0.003008,-119.38
2927,0.001461,0.002663,-82.26
2928,0.001539,0.002299,-49.40
2929,0.001564,0.001893,-21.00
2930,0.001636,0.001516,7.30
2931,0.001628,0.001078,33.79
2932,0.001660,0.000749,54.89
2933,0.001601,0.000282,82.41
2934,0.001554,-0.000140,90.97
2935,0.001569,-0.000494,68.51
2936,0.001613,-0.000868,46.18
2937,0.001622,-0.001283,20.90
2938,0.001553,-0.001750,-12.66
2939,0.001571,-0.002035,-29.55
2940,0.001561,-0.002347,-50.36
2941,0.001455,-0.002772,-90.56
2942,0.001343,-0.003149,-134.48
2943,0.001318,-0.003419,-159.39
2944,0.001333,-0.003553,-166.61
2945,0.001283,-0.003774,-194.27
2946,0.001259,-0.003914,-210.97
2947,0.001183,-0.025493,-2054.93
2948,0.001110,-0.025572,-2203.37
2949,0.001025,-0.039550,-3757.26
2950,0.001048,-0.040809,-3795.57
2951,0.000982,-0.050589,-5053.14
2952,0.000983,-0.053594,-5350.55
2953,0.000978,-0.058799,-5910.83
2954,0.000932,-0.062934,-6652.96
2955,0.000970,-0.068619,-6977.41
2956,0.001001,-0.069624,-6852.17
2957,0.000931,-0.067278,-7123.11
2958,0.000880,-0.072345,-8119.04
2959,0.000979,-0.072183,-7272.03
2960,0.000964,-0.076034,-7784.95
2961,0.000960,-0.074884,-7701.74
2962,0.006774,-0.070053,-934.22
2963,0.012468,-0.065665,-426.68
2964,0.015970,-0.062518,-291.49
2965,0.018471,-0.061215,-231.40
2966,0.020665,-0.060394,-192.25
2967,0.022617,-0.055449,-145.16
2968,0.024762,-0.054382,-119.62
2969,0.026567,-0.051007,-91.99
2970,0.028397,-0.045663,-60.80
2971,0.030021,-0.041448,-38.06
2972,0.031524,-0.039678,-25.86
2973,0.032946,-0.033384,-1.33
2974,0.034466,-0.030644,11.09
2975,0.035874,-0.030740,14.31
2976,0.037344,-0.026712,28.47
2977,0.038920,-0.022721,41.62
2978,0.040282,-0.016265,59.62
2979,0.041557,-0.016688,59.84
2980,0.042699,-0.010958,74.34
2981,0.043986,-0.004474,89.83
2982,0.045201,0.001676,96.29
2983,0.046434,0.009566,79.40
2984,0.047537,0.004892,89.71
2985,0.048805,0.010055,79.40
2986,0.050078,0.009268,81.49
2987,0.051252,0.008577,83.26
2988,0.052325,0.005595,89.31
2989,0.053441,0.005398,89.90
2990,0.054496,0.008766,83.91
2991,0.055545,0.005391,90.29
2992,0.056296,0.001313,97.67
2993,0.057044,0.002963,94.81
2994,0.057837,0.007749,86.60
2995,0.058409,0.012093,79.30
2996,0.058965,0.008036,86.37
2997,0.059562,0.003729,93.74
2998,0.060080,0.001391,97.68
2999,0.060605,-0.000873,98.56
3000,0.061082,-0.000457,99.25
3001,0.061503,-0.001750,97.15
3002,0.061981,-0.003827,93.83
3003,0.062377,-0.001635,97.38
3004,0.062683,0.000146,99.77
3005,0.062876,0.002569,95.91
3006,0.063052,0.002334,96.30
3007,0.063093,0.004998,92.08
3008,0.062972,0.006935,88.99
3009,0.062872,0.008419,86.61
3010,0.062797,0.004496,92.84
3011,0.062623,0.006087,90.28
3012,0.062553,0.002195,96.49
3013,0.062515,0.001549,97.52
3014,0.062561,0.001905,96.96
3015,0.062422,0.004232,93.22
3016,0.062314,0.004066,93.47
3017,0.061982,0.003386,94.54
3018,0.061791,0.006928,88.79
3019,0.061649,0.005947,90.35
3020,0.061349,0.007256,88.17
3021,0.061209,0.007417,87.88
3022,0.060978,0.009235,84.86
3023,0.060676,0.006008,90.10
3024,0.060398,0.009858,83.68
3025,0.060133,0.009110,84.85
3026,0.059820,0.010163,83.01
3027,0.059595,0.009432,84.17
3028,0.059166,0.013740,76.78
3029,0.058795,0.015690,73.31
3030,0.058652,0.012824,78.13
3031,0.058489,0.011193,80.86
3032,0.058264,0.013657,76.56
3033,0.058154,0.010667,81.66
3034,0.058112,0.014267,75.45
3035,0.058095,0.017750,69.45
3036,0.058197,0.021397,63.23
3037,0.058123,0.028917,50.25
3038,0.058026,0.033456,42.34
3039,0.058057,0.035951,38.08
3040,0.058137,0.031122,46.47
3041,0.058269,0.030879,47.01
3042,0.058439,0.035214,39.74
3043,0.058804,0.029087,50.54
3044,0.059143,0.028736,51.41
3045,0.059202,0.028943,51.11
3046,0.059303,0.036286,38.81
3047,0.059474,0.037182,37.48
3048,0.059535,0.029163,51.02
3049,0.059559,0.022269,62.61
3050,0.059605,0.029091,51.19
3051,0.059704,0.022347,62.57
3052,0.059720,0.022625,62.11
3053,0.059745,0.018562,68.93
3054,0.059785,0.023374,60.90
3055,0.059798,0.029975,49.87
3056,0.059925,0.023004,61.61
3057,0.060149,0.029105,51.61
3058,0.060217,0.021845,63.72
3059,0.060379,0.019816,67.18
3060,0.060378,0.015763,73.89
3061,0.060358,0.011969,80.17
3062,0.060284,0.008501,85.90
