Step,TrueNoise,ResidualNoise
689,0.32683801,-0.00025335
690,0.32330703,-0.00025353
691,0.31954575,-0.00026156
692,0.31555346,-0.00027063
693,0.31133420,-0.00027704
694,0.30689863,-0.00027832
695,0.30224715,-0.00027513
696,0.29738193,-0.00026830
697,0.29231083,-0.00026235
698,0.28703522,-0.00025860
699,0.28155633,-0.00025895
700,0.27588920,-0.00025459
701,0.27004036,-0.00024290
702,0.26400971,-0.00022284
703,0.25779545,-0.00021136
704,0.25141332,-0.00020531
705,0.24485740,-0.00021036
706,0.23814849,-0.00020087
707,0.23128262,-0.00019539
708,0.22426186,-0.00018741
709,0.21709491,-0.00018783
710,0.20978917,-0.00018996
711,0.20235747,-0.00018034
712,0.19479589,-0.00016970
713,0.18711953,-0.00015225
714,0.17932272,-0.00014813
715,0.17142244,-0.00013844
716,0.16342750,-0.00012804
717,0.15533713,-0.00011187
718,0.14715181,-0.00010543
719,0.13889434,-0.00009712
720,0.13055665,-0.00009590
721,0.12214790,-0.00008879
722,0.11366998,-0.00009692
723,0.10514469,-0.00009340
724,0.09656360,-0.00009175
725,0.08793908,-0.00008190
726,0.07928381,-0.00007321
727,0.07059729,-0.00006192
728,0.06188915,-0.00004693
729,0.05316056,-0.00004289
730,0.04443060,-0.00003082
731,0.03569235,-0.00002492
732,0.02695135,-0.00002129
733,0.01821746,-0.00002918
734,0.00949662,-0.00003616
735,0.00079941,-0.00003324
736,-0.00787196,-0.00002763
737,-0.01650498,-0.00001474
738,-0.02509955,-0.00000572
739,-0.03365120,0.00000120
740,-0.04214404,0.00000877
741,-0.05058676,0.00000724
742,-0.05895584,0.00001968
743,-0.06725915,0.00002043
744,-0.07548310,0.00003301
745,-0.08362328,0.00003857
746,-0.09166765,0.00005433
747,-0.09961678,0.00006981
748,-0.10747023,0.00007915
749,-0.11521679,0.00007984
750,-0.12285554,0.00007438
751,-0.13037749,0.00007402
752,-0.13777742,0.00007579
753,-0.14505054,0.00008232
754,-0.15218432,0.00009700
755,-0.15918511,0.00010739
756,-0.16605317,0.00010896
757,-0.17276697,0.00010890
758,-0.17933480,0.00010511
759,-0.18575420,0.00010745
760,-0.19200927,0.00010810
761,-0.19809966,0.00011311
762,-0.20402078,0.00012890
763,-0.20976671,0.00014463
764,-0.21534000,0.00015509
765,-0.22072925,0.00016625
766,-0.22593791,0.00016959
767,-0.23095776,0.00017858
768,-0.23578439,0.00018616
769,-0.24042630,0.00018702
770,-0.24487236,0.00018628
771,-0.24912593,0.00017476
772,-0.25318671,0.00016395
773,-0.25704751,0.00015190
774,-0.26070317,0.00014702
775,-0.26415721,0.00014816
776,-0.26740221,0.00015535
777,-0.27044140,0.00015794
778,-0.27327375,0.00015963
779,-0.27589322,0.00015963
780,-0.27830312,0.00015896
781,-0.28049848,0.00016298
782,-0.28247531,0.00016911
783,-0.28422819,0.00018653
784,-0.28576908,0.00019973
785,-0.28709726,0.00020377
786,-0.28821445,0.00018958
787,-0.28911269,0.00017789
788,-0.28979611,0.00017020
789,-0.29026889,0.00016537
790,-0.29052279,0.00016381
791,-0.29056661,0.00015885
792,-0.29039076,0.00016518
793,-0.29000470,0.00016572
794,-0.28940220,0.00017462
795,-0.28858498,0.00018232
796,-0.28756173,0.00018667
797,-0.28632512,0.00019087
798,-0.28488099,0.00019036
799,-0.28322861,0.00019575
800,-0.28137902,0.00019001
801,-0.27932645,0.00018496
802,-0.27708221,0.00016846
803,-0.27464283,0.00015634
804,-0.27200706,0.00014737
805,-0.26917643,0.00015017
806,-0.26616145,0.00015407
807,-0.26295535,0.00016110
808,-0.25956612,0.00016270
809,-0.25599216,0.00017176
810,-0.25224922,0.00016746
811,-0.24833015,0.00016390
812,-0.24424609,0.00014951
813,-0.24000455,0.00013292
814,-0.23559340,0.00012394
815,-0.23103095,0.00011218
816,-0.22631071,0.00011661
817,-0.22144141,0.00011347
818,-0.21642543,0.00011677
819,-0.21126093,0.00012331
820,-0.20596124,0.00012658
821,-0.20053488,0.00012222
822,-0.19498078,0.00010852
823,-0.18930304,0.00009390
824,-0.18350392,0.00008905
825,-0.17759279,0.00008626
826,-0.17156703,0.00008948
827,-0.16543857,0.00008752
828,-0.15921559,0.00008127
829,-0.15289784,0.00006980
830,-0.14648055,0.00006815
831,-0.13998719,0.00006495
832,-0.13340457,0.00007374
833,-0.12675681,0.00006107
834,-0.12003679,0.00005760
835,-0.11324607,0.00005182
836,-0.10639722,0.00005393
837,-0.09949464,0.00005638
838,-0.09253526,0.00005882
839,-0.08553807,0.00005402
840,-0.07850526,0.00004705
841,-0.07144498,0.00002524
842,-0.06436591,-0.00000022
843,-0.05725968,-0.00001581
844,-0.05013533,-0.00002083
845,-0.04299915,-0.00001208
846,-0.03585599,-0.00000611
847,-0.02871217,-0.00000500
848,-0.02157824,-0.00001132
849,-0.01445440,-0.00002102
850,-0.00734971,-0.00003555
851,-0.00026507,-0.00004366
852,0.00679421,-0.00004924
853,0.01382148,-0.00005040
854,0.02081851,-0.00004578
855,0.02777352,-0.00004382
856,0.03467967,-0.00004453
857,0.04153679,-0.00005072
858,0.04833143,-0.00006379
859,0.05506802,-0.00007105
860,0.06173084,-0.00008822
861,0.06832744,-0.00009336
862,0.07485373,-0.00009443
863,0.08129604,-0.00009081
864,0.08765469,-0.00008888
865,0.09392929,-0.00009119
866,0.10011571,-0.00008547
867,0.10620651,-0.00007848
868,0.11220155,-0.00007151
869,0.11808754,-0.00007511
870,0.12386430,-0.00008241
871,0.12952327,-0.00010063
872,0.13506012,-0.00012056
873,0.14047615,-0.00013821
874,0.14577180,-0.00014472
875,0.15093544,-0.00014649
876,0.15596497,-0.00014795
877,0.16085708,-0.00015718
878,0.16561433,-0.00016165
879,0.17023797,-0.00015457
880,0.17471648,-0.00014397
881,0.17904635,-0.00013863
882,0.18322693,-0.00014358
883,0.18725180,-0.00015451
884,0.19112085,-0.00016504
885,0.19483895,-0.00016852
886,0.19839433,-0.00017023
887,0.20179240,-0.00016469
888,0.20502397,-0.00016884
889,0.20809700,-0.00016393
890,0.21100125,-0.00016557
891,0.21373648,-0.00016418
892,0.21629809,-0.00017419
893,0.21869283,-0.00017890
894,0.22091179,-0.00018538
895,0.22295588,-0.00018791
896,0.22482711,-0.00019208
897,0.22652348,-0.00019322
898,0.22804364,-0.00019130
899,0.22939132,-0.00018731
900,0.23056364,-0.00018191
901,0.23155926,-0.00017708
902,0.23238072,-0.00017340
903,0.23303338,-0.00016459
904,0.23350568,-0.00015980
905,0.23380372,-0.00015557
906,0.23392989,-0.00015822
907,0.23388262,-0.00015643
908,0.23366426,-0.00015114
909,0.23327109,-0.00015129
910,0.23271039,-0.00014779
911,0.23197095,-0.00015537
912,0.23106247,-0.00016087
913,0.22998958,-0.00016562
914,0.22875471,-0.00015713
915,0.22735069,-0.00014948
916,0.22577858,-0.00014994
917,0.22405102,-0.00015070
918,0.22216350,-0.00014944
919,0.22011642,-0.00014288
920,0.21791153,-0.00014331
921,0.21555300,-0.00014625
