Step,TrueNoise,ResidualNoise,ReductionRatio
2312,0.040730,-0.033945,16.66
2313,0.036882,-0.033473,9.24
2314,0.032832,-0.034796,-5.98
2315,0.028299,-0.035712,-26.20
2316,0.023195,-0.034907,-50.49
2317,0.016789,-0.036518,-117.51
2318,0.007244,-0.043365,-498.61
2319,-0.002739,-0.046493,-1597.69
2320,-0.002690,-0.038641,-1336.29
2321,-0.002623,-0.023003,-776.82
2322,-0.002551,0.004619,-81.08
2323,-0.002481,0.005058,-103.85
2324,-0.002398,0.005488,-128.90
2325,-0.002291,0.005874,-156.35
2326,-0.002200,0.006196,-181.57
2327,-0.002073,0.006526,-214.74
2328,-0.002012,0.006702,-233.17
2329,-0.001882,0.006907,-266.95
2330,-0.001688,0.007131,-322.40
2331,-0.001542,0.007256,-370.46
2332,-0.001358,0.007327,-439.59
2333,-0.001291,0.007250,-461.54
2334,-0.001170,0.007161,-512.11
2335,-0.001139,0.006945,-509.71
2336,-0.000966,0.006800,-603.94
2337,-0.000802,0.006616,-724.76
2338,-0.000760,0.006252,-722.87
2339,-0.000672,0.005861,-771.97
2340,-0.000693,0.005340,-670.63
2341,-0.000743,0.004726,-536.05
2342,-0.000673,0.004200,-524.18
2343,-0.000610,0.003658,-499.73
2344,-0.000534,0.003086,-478.37
2345,-0.000484,0.002443,-404.87
2346,-0.000380,0.001851,-386.67
2347,-0.000375,0.001170,-211.85
2348,-0.000319,0.000512,-60.27
2349,-0.000256,-0.000141,44.95
2350,-0.000201,-0.000822,-308.85
2351,-0.000170,-0.001495,-780.10
2352,-0.000167,-0.002202,-1221.42
2353,-0.000168,-0.002884,-1614.42
2354,-0.000167,-0.003543,-2021.20
2355,-0.000140,-0.004134,-2845.09
2356,-0.000113,-0.004708,-4068.98
2357,-0.000159,-0.005324,-3241.49
2358,-0.000128,-0.005800,-4427.37
2359,-0.000243,-0.006399,-2534.43
2360,-0.000248,-0.006848,-2655.99
2361,-0.000210,-0.007190,-3326.85
2362,-0.000299,-0.007610,-2445.64
2363,-0.000281,-0.007865,-2701.96
2364,-0.000322,-0.008107,-2415.63
2365,-0.000323,-0.008256,-2453.82
2366,-0.000379,-0.008382,-2108.84
2367,-0.000416,-0.008438,-1928.44
2368,-0.000391,-0.008392,-2045.23
2369,-0.000298,-0.029654,-9844.29
2370,-0.000340,-0.036142,-10526.76
2371,-0.000369,-0.048626,-13060.98
2372,-0.000489,-0.057349,-11618.79
2373,-0.000442,-0.064496,-14501.34
2374,-0.000405,-0.065573,-16085.89
2375,-0.000436,-0.070279,-16016.84
2376,-0.000466,-0.073218,-15624.37
2377,-0.000581,-0.071613,-12231.62
2378,-0.000518,-0.070599,-13536.54
2379,-0.000597,-0.068915,-11449.86
2380,-0.000645,-0.068546,-10523.58
2381,-0.000676,-0.069252,-10145.61
2382,-0.000693,-0.070916,-10136.75
2383,-0.000629,-0.065377,-10292.84
2384,-0.000621,-0.058168,-9263.38
2385,-0.000685,-0.051792,-7465.35
2386,-0.000645,-0.040359,-6159.42
2387,-0.000594,-0.040612,-6740.40
2388,-0.000545,-0.036359,-6569.80
2389,-0.000487,-0.025976,-5237.78
2390,-0.000507,-0.019539,-3756.81
2391,-0.000525,0.002969,-465.68
2392,-0.000564,0.003524,-524.92
2393,-0.000537,0.004108,-664.54
2394,-0.000556,0.004652,-736.81
2395,-0.000517,0.005206,-906.06
2396,-0.000528,0.005600,-961.29
2397,-0.000494,0.005989,-1113.13
2398,-0.000497,0.006319,-1170.89
2399,-0.000509,0.006556,-1186.93
2400,-0.000487,0.006824,-1302.17
2401,-0.000489,0.006964,-1324.22
2402,-0.000475,0.007054,-1384.10
2403,-0.000467,0.007130,-1425.91
2404,-0.000470,0.007140,-1417.86
2405,-0.000455,0.007030,-1445.67
2406,-0.000556,0.006805,-1124.99
2407,-0.000579,0.006544,-1030.51
2408,-0.000451,0.006470,-1333.35
2409,-0.000423,0.006232,-1374.75
2410,-0.000415,0.005876,-1317.36
2411,-0.000364,0.005485,-1407.14
2412,-0.000287,0.005145,-1691.39
2413,-0.000248,0.004684,-1792.02
2414,-0.000148,0.004196,-2740.78
2415,-0.000105,0.003676,-3397.33
2416,-0.000125,0.003095,-2377.82
2417,-0.000163,0.002437,-1393.16
2418,-0.000171,0.001732,-914.38
2419,-0.000134,0.001138,-750.31
2420,-0.000089,0.000470,-428.99
2421,-0.000104,-0.000166,-60.00
2422,-0.000127,-0.000828,-550.05
2423,-0.000027,-0.001394,-5107.35
2424,-0.000038,-0.002039,-5245.81
2425,0.000031,-0.002601,-8376.73
2426,0.000160,-0.003025,-1794.45
2427,0.000150,-0.003577,-2283.63
2428,0.000173,-0.004072,-2255.99
2429,0.000205,-0.004526,-2112.28
2430,0.000284,-0.004959,-1644.07
2431,0.000300,-0.005442,-1712.79
2432,0.000295,-0.005813,-1872.00
2433,0.000335,-0.006113,-1724.13
2434,0.000388,-0.006343,-1535.37
2435,0.000503,-0.006497,-1191.43
2436,0.000590,-0.006608,-1019.45
2437,0.000762,-0.006579,-763.59
2438,0.000766,-0.006654,-768.79
2439,0.000831,-0.006612,-695.26
2440,0.000944,-0.006535,-592.42
2441,0.001030,-0.006433,-524.62
2442,0.001136,-0.006212,-446.83
2443,0.001209,-0.006010,-397.23
2444,0.001319,-0.005762,-336.87
2445,0.001379,-0.005481,-297.34
2446,0.001459,-0.005199,-256.43
2447,0.001515,-0.004886,-222.54
2448,0.001645,-0.004450,-170.50
2449,0.001880,-0.003936,-109.43
2450,0.001965,-0.003534,-79.85
2451,0.002043,-0.003110,-52.22
2452,0.002112,-0.002711,-28.39
2453,0.002120,-0.002327,-9.79
2454,0.002172,-0.012936,-495.66
2455,0.002267,-0.009219,-306.72
2456,0.002334,-0.001068,54.23
2457,0.002363,-0.007959,-236.86
2458,0.002426,-0.023371,-863.39
2459,0.002520,-0.020619,-718.20
2460,0.002629,-0.028539,-985.61
2461,0.002746,-0.033320,-1113.48
2462,0.002830,-0.032180,-1036.95
2463,0.002865,-0.030793,-974.71
2464,0.002864,-0.029950,-945.71
2465,0.002863,-0.035843,-1152.08
2466,0.002814,-0.030311,-977.16
2467,0.002865,-0.035976,-1155.75
2468,0.002926,-0.038616,-1219.63
2469,0.008503,-0.030555,-259.37
2470,0.020892,-0.015262,26.95
2471,0.027644,-0.005910,78.62
2472,0.032852,-0.005095,84.49
2473,0.037334,-0.001002,97.32
2474,0.041063,0.009917,75.85
2475,0.044510,0.018602,58.21
2476,0.047570,0.024611,48.26
2477,0.050415,0.036103,28.39
2478,0.053110,0.044625,15.98
2479,0.055712,0.054529,2.12
2480,0.058127,0.056743,2.38
2481,0.060327,0.058714,2.67
2482,0.062456,0.060613,2.95
2483,0.064402,0.062325,3.23
2484,0.066027,0.063032,4.54
2485,0.067735,0.054410,19.67
2486,0.069260,0.043099,37.77
2487,0.070674,0.032958,53.37
2488,0.072032,0.022335,68.99
2489,0.073458,0.022051,69.98
2490,0.074869,0.017753,76.29
2491,0.076191,0.017168,77.47
2492,0.077258,0.011149,85.57
2493,0.078348,0.006381,91.86
2494,0.079363,0.006359,91.99
2495,0.080347,0.004245,94.72
2496,0.081326,0.002735,96.64
2497,0.082183,-0.000071,99.91
2498,0.083014,0.001143,98.62
2499,0.083764,0.002359,97.18
2500,0.084481,-0.001252,98.52
2501,0.085139,-0.005508,93.53
2502,0.085708,-0.006607,92.29
2503,0.086395,-0.005791,93.30
2504,0.086979,-0.005984,93.12
2505,0.087414,-0.004156,95.25
2506,0.087893,-0.003414,96.12
2507,0.088351,-0.004119,95.34
2508,0.088919,-0.005223,94.13
2509,0.089401,-0.002736,96.94
2510,0.089816,-0.004432,95.07
2511,0.090166,-0.003669,95.93
2512,0.090635,-0.002765,96.95
2513,0.091025,-0.003675,95.96
2514,0.091339,-0.000696,99.24
2515,0.091598,-0.000060,99.93
2516,0.091768,0.001977,97.85
2517,0.091934,0.004038,95.61
2518,0.091948,0.002925,96.82
2519,0.091970,0.001814,98.03
2520,0.092038,0.005234,94.31
2521,0.092056,0.003936,95.72
2522,0.091931,0.006825,92.58
2523,0.091791,0.006039,93.42
2524,0.091623,0.008965,90.22
2525,0.091365,0.008964,90.19
2526,0.091070,0.013071,85.65
2527,0.090670,0.016516,81.78
2528,0.090168,0.016990,81.16
2529,0.089598,0.016655,81.41
2530,0.088924,0.015697,82.35
2531,0.088158,0.014651,83.38
2532,0.087265,0.013449,84.59
2533,0.086448,0.012163,85.93
2534,0.085534,0.011270,86.82
2535,0.084570,0.008885,89.49
2536,0.083526,0.010281,87.69
2537,0.082432,0.009918,87.97
2538,0.081221,0.008553,89.47
2539,0.080022,0.004131,94.84
2540,0.078874,0.003251,95.88
2541,0.077425,-0.000924,98.81
2542,0.076025,-0.001344,98.23
2543,0.074588,-0.005315,92.87
2544,0.073100,-0.005908,91.92
2545,0.071595,-0.008570,88.03
2546,0.069956,-0.009272,86.75
2547,0.068343,-0.013220,80.66
2548,0.066741,-0.012882,80.70
2549,0.065160,-0.014939,77.07
2550,0.063414,-0.019448,69.33
2551,0.061580,-0.024182,60.73
2552,0.059548,-0.027847,53.24
2553,0.057613,-0.031967,44.51
2554,0.055659,-0.030380,45.42
2555,0.053720,-0.030050,44.06
2556,0.051807,-0.031554,39.09
2557,0.049679,-0.031393,36.81
2558,0.047348,-0.030682,35.20
2559,0.044978,-0.029974,33.36
2560,0.042561,-0.034780,18.28
2561,0.040103,-0.036592,8.76
2562,0.037383,-0.039081,-4.54
2563,0.034640,-0.037908,-9.43
2564,0.031725,-0.037414,-17.93
2565,0.028765,-0.042440,-47.54
2566,0.025494,-0.044281,-73.69
2567,0.021883,-0.048103,-119.82
2568,0.017855,-0.049194,-175.53
2569,0.012813,-0.052297,-308.14
2570,0.004823,-0.060409,-1152.40
2571,-0.001627,-0.065105,-3902.41
2572,-0.001583,-0.063183,-3890.58
2573,-0.001430,-0.058167,-3968.04
2574,-0.001297,-0.058138,-4381.54
2575,-0.001266,-0.053023,-4089.47
2576,-0.001246,-0.048750,-3813.26
2577,-0.001257,-0.045369,-3509.47
2578,-0.001200,-0.042623,-3452.21
2579,-0.001224,-0.028853,-2257.33
2580,-0.001235,-0.020469,-1557.64
2581,-0.001318,0.003225,-144.77
2582,-0.001270,0.003484,-174.40
2583,-0.001304,0.003628,-178.24
2584,-0.001281,0.003791,-195.95
2585,-0.001263,0.003921,-210.47
2586,-0.001227,0.004066,-231.25
2587,-0.001249,0.004111,-229.06
2588,-0.001306,0.004065,-211.22
2589,-0.001293,0.004036,-212.12
2590,-0.001322,0.003928,-197.16
2591,-0.001290,0.003866,-199.77
2592,-0.001291,0.003683,-185.37
2593,-0.001218,0.003556,-192.05
2594,-0.001251,0.003289,-162.84
2595,-0.001217,0.003068,-152.03
2596,-0.001237,0.002777,-124.51
2597,-0.001267,0.002454,-93.65
2598,-0.001200,0.002183,-81.90
2599,-0.001131,0.001858,-64.28
2600,-0.001088,0.001482,-36.15
2601,-0.001025,0.001106,-7.84
2602,-0.000927,0.000741,20.05
2603,-0.000957,0.000246,74.29
2604,-0.000983,-0.000272,72.31
2605,-0.000934,-0.000737,21.04
2606,-0.000911,-0.001215,-33.27
2607,-0.000893,-0.001678,-87.81
2608,-0.000798,-0.002055,-157.45
2609,-0.000843,-0.002575,-205.47
2610,-0.000815,-0.003016,-269.89
2611,-0.000684,-0.003332,-387.41
2612,-0.000567,-0.003645,-543.20
2613,-0.000505,-0.004005,-692.80
2614,-0.000348,-0.004223,-1115.38
2615,-0.000356,-0.004576,-1185.02
2616,-0.000292,-0.004815,-1549.08
2617,-0.000250,-0.005022,-1908.34
2618,-0.000189,-0.005182,-2638.33
2619,-0.000222,-0.005385,-2326.63
2620,-0.000174,-0.005487,-3048.15
2621,-0.000070,-0.005469,-7742.26
2622,-0.000048,-0.005502,-11313.66
2623,0.000007,-0.005464,-80804.05
2624,0.000071,-0.005383,-7490.95
2625,0.000061,-0.005326,-8624.29
2626,0.000070,-0.022056,-31569.79
2627,0.000096,-0.025799,-26746.33
2628,0.000137,-0.031683,-22957.75
2629,0.000138,-0.038717,-27957.30
2630,0.000206,-0.045794,-22103.92
2631,0.000321,-0.043236,-13358.77
2632,0.000361,-0.040975,-11261.36
2633,0.000350,-0.046683,-13235.79
2634,0.000293,-0.041733,-14165.32
2635,0.000308,-0.033450,-10748.85
2636,0.000328,-0.026585,-7996.73
2637,0.000283,-0.017511,-6079.36
2638,0.000336,-0.014407,-4191.61
2639,0.000394,0.000089,77.46
2640,0.000465,0.000673,-44.84
2641,0.000431,0.001149,-166.37
2642,0.000400,0.001666,-316.65
2643,0.000401,0.002200,-448.69
2644,0.000443,0.002759,-523.30
2645,0.000463,0.003303,-613.96
2646,0.000429,0.003702,-763.06
2647,0.000405,0.004152,-925.66
2648,0.000313,0.004525,-1345.60
2649,0.000388,0.005041,-1199.37
2650,0.000449,0.005419,-1106.73
2651,0.000437,0.005788,-1224.24
2652,0.000354,0.005973,-1587.60
2653,0.000260,0.006134,-2261.02
2654,0.000200,0.006330,-3065.42
2655,0.000202,0.006456,-3094.00
2656,0.000190,0.006513,-3325.91
2657,0.000154,0.006482,-4116.35
2658,0.000058,0.006430,-10911.16
2659,0.000080,0.006450,-7916.77
2660,0.000159,0.006405,-3930.32
2661,0.000255,0.006351,-2392.71
2662,0.000321,0.006197,-1830.56
2663,0.000385,0.006024,-1464.33
2664,0.000370,0.005706,-1443.70
2665,0.000391,0.005417,-1285.56
2666,0.000447,0.005146,-1050.71
2667,0.000374,0.004648,-1144.26
2668,0.000460,0.004354,-846.46
2669,0.000412,0.003824,-827.50
2670,0.000325,0.003253,-900.94
2671,0.000312,0.002731,-775.37
2672,0.000370,0.002229,-502.92
2673,0.000399,0.001733,-334.39
2674,0.000406,0.001157,-184.58
2675,0.000423,0.000596,-40.82
2676,0.000516,0.000181,64.96
2677,0.000588,-0.000284,51.64
2678,0.000635,-0.000774,-22.02
2679,0.000642,-0.001302,-102.69
2680,0.000649,-0.001816,-179.86
2681,0.000689,-0.002299,-233.66
2682,0.000765,-0.002646,-245.97
2683,0.000823,-0.003074,-273.29
2684,0.000800,-0.003479,-335.12
2685,0.000841,-0.003827,-355.17
2686,0.000850,-0.004145,-387.49
2687,0.000954,-0.004373,-358.31
2688,0.001029,-0.004591,-346.05
2689,0.000992,-0.004820,-385.63
2690,0.001067,-0.004902,-359.51
2691,0.001171,-0.005000,-327.09
2692,0.001143,-0.005120,-347.89
2693,0.001160,-0.005149,-344.08
2694,0.001200,-0.005135,-327.91
2695,0.001248,-0.019102,-1431.06
2696,0.001292,-0.028599,-2113.74
2697,0.001398,-0.039773,-2745.12
2698,0.001460,-0.049089,-3261.98
2699,0.001427,-0.050948,-3470.22
2700,0.001436,-0.055225,-3746.86
2701,0.001469,-0.062372,-4146.95
2702,0.001479,-0.068145,-4507.45
2703,0.001538,-0.068182,-4332.71
2704,0.001568,-0.073759,-4603.63
2705,0.001528,-0.073884,-4734.60
2706,0.001526,-0.077876,-5002.32
2707,0.010305,-0.069976,-579.04
2708,0.016895,-0.063017,-273.00
2709,0.021351,-0.059154,-177.06
2710,0.025073,-0.058240,-132.28
2711,0.028250,-0.055598,-96.81
2712,0.031051,-0.049816,-60.43
2713,0.033377,-0.046933,-40.61
2714,0.035726,-0.044130,-23.53
2715,0.037918,-0.040951,-8.00
2716,0.039783,-0.038670,2.80
2717,0.041503,-0.036125,12.96
2718,0.043157,-0.033895,21.46
2719,0.044624,-0.028172,36.87
2720,0.045977,-0.026548,42.26
2721,0.047478,-0.021491,54.74
2722,0.048868,-0.021081,56.86
2723,0.050116,-0.017514,65.05
2724,0.051328,-0.014546,71.66
2725,0.052515,-0.009696,81.54
2726,0.053575,-0.006466,87.93
2727,0.054783,-0.000438,99.20
2728,0.055700,0.000698,98.75
2729,0.056760,0.000112,99.80
2730,0.057679,-0.001274,97.79
2731,0.058586,0.004206,92.82
2732,0.059478,0.006172,89.62
2733,0.060181,0.003667,93.91
2734,0.061043,0.004936,91.91
2735,0.061707,0.006740,89.08
2736,0.062375,0.008370,86.58
2737,0.063114,0.008040,87.26
2738,0.063903,0.005277,91.74
2739,0.064573,0.005796,91.02
2740,0.065248,0.007439,88.60
2741,0.065962,0.006649,89.92
2742,0.066513,0.005910,91.11
2743,0.067200,0.006117,90.90
2744,0.067752,0.002056,96.97
2745,0.068280,-0.000939,98.62
2746,0.068792,-0.000723,98.95
2747,0.069161,-0.000409,99.41
2748,0.069493,0.001539,97.79
2749,0.069794,-0.002245,96.78
2750,0.069999,-0.003767,94.62
2751,0.070295,-0.007671,89.09
2752,0.070447,-0.008801,87.51
2753,0.070678,-0.007344,89.61
2754,0.070955,-0.010119,85.74
2755,0.071237,-0.011084,84.44
2756,0.071400,-0.010187,85.73
2757,0.071793,-0.013088,81.77
2758,0.072027,-0.015238,78.84
2759,0.072315,-0.012847,82.23
2760,0.072518,-0.009897,86.35
2761,0.072747,-0.006852,90.58
2762,0.072911,-0.008372,88.52
2763,0.073071,-0.008101,88.91
2764,0.073172,-0.006331,91.35
2765,0.073356,-0.006090,91.70
2766,0.073496,-0.004497,93.88
2767,0.073468,-0.005580,92.40
2768,0.073520,-0.003990,94.57
2769,0.073422,-0.001806,97.54
2770,0.073297,-0.002458,96.65
2771,0.073178,-0.004115,94.38
2772,0.073042,-0.003788,94.81
2773,0.072740,-0.002447,96.64
2774,0.072389,-0.002100,97.10
2775,0.071966,0.002326,96.77
2776,0.071486,0.002929,95.90
2777,0.070894,0.002845,95.99
2778,0.070327,0.003077,95.62
2779,0.069656,0.006259,91.01
2780,0.069134,0.010901,84.23
2781,0.068519,0.010125,85.22
2782,0.067899,0.013471,80.16
2783,0.067280,0.019167,71.51
2784,0.066560,0.019803,70.25
2785,0.065762,0.019683,70.07
2786,0.065062,0.023131,64.45
2787,0.064261,0.024569,61.77
2788,0.063376,0.022174,65.01
2789,0.062387,0.021623,65.34
2790,0.061234,0.023573,61.50
2791,0.059959,0.020745,65.40
2792,0.058554,0.022763,61.12
2793,0.057268,0.017644,69.19
2794,0.056028,0.022953,59.03
2795,0.054593,0.020879,61.75
2796,0.053245,0.018322,65.59
2797,0.051852,0.022100,57.38
2798,0.050427,0.020394,59.56
2799,0.048794,0.013129,73.09
2800,0.047124,0.015137,67.88
2801,0.045473,0.009875,78.28
2802,0.043844,0.003533,91.94
2803,0.042217,0.004527,89.28
2804,0.040285,0.006439,84.02
2805,0.038472,0.001506,96.09
2806,0.036728,-0.004045,88.99
2807,0.034917,-0.007971,77.17
2808,0.033088,-0.007940,76.00
2809,0.030944,-0.014899,51.85
2810,0.028751,-0.015307,46.76
2811,0.026696,-0.013214,50.50
2812,0.024408,-0.020564,15.75
2813,0.022138,-0.019483,12.00
2814,0.019443,-0.023507,-20.90
2815,0.016623,-0.020676,-24.38
2816,0.013027,-0.017923,-37.59
2817,0.008729,-0.014014,-60.54
2818,0.000826,-0.010238,-1140.12
2819,-0.000921,-0.006977,-657.58
2820,-0.000809,-0.020549,-2438.80
2821,-0.000747,-0.015937,-2032.86
2822,-0.000666,-0.013871,-1981.71
2823,-0.000577,-0.013591,-2257.13
2824,-0.000494,0.000514,-3.96
2825,-0.000532,-0.004275,-704.10
2826,-0.000533,-0.006093,-1042.98
2827,-0.000456,-0.016831,-3591.47
2828,-0.000508,0.001173,-130.81
2829,-0.000409,0.001468,-258.67
2830,-0.000408,0.001652,-304.98
2831,-0.000351,0.001861,-430.59
2832,-0.000343,0.002014,-486.91
2833,-0.000417,0.002098,-403.35
2834,-0.000386,0.002277,-490.11
2835,-0.000393,0.002408,-513.13
2836,-0.000432,0.002496,-477.13
2837,-0.000486,0.002544,-423.06
2838,-0.000521,0.002587,-396.81
2839,-0.000572,0.002595,-353.20
2840,-0.000594,0.002604,-338.03
2841,-0.000585,0.002629,-349.27
2842,-0.000582,0.002606,-347.97
2843,-0.000692,0.002479,-258.04
2844,-0.000816,0.002300,-181.83
2845,-0.000870,0.002162,-148.35
2846,-0.000824,0.002122,-157.58
2847,-0.000911,0.001938,-112.76
2848,-0.000929,0.001802,-93.86
2849,-0.001010,0.001604,-58.80
2850,-0.000978,0.001505,-53.92
2851,-0.000998,0.001330,-33.30
2852,-0.000933,0.001232,-32.08
2853,-0.000995,0.000995,0.02
2854,-0.000925,0.000868,6.19
2855,-0.000873,0.000720,17.61
2856,-0.000908,0.000468,48.46
2857,-0.000933,0.000192,79.41
2858,-0.000921,-0.000071,92.33
2859,-0.000909,-0.000345,62.08
2860,-0.000861,-0.000599,30.43
2861,-0.000769,-0.000828,-7.69
2862,-0.000802,-0.001190,-48.39
2863,-0.000823,-0.001525,-85.18
2864,-0.000757,-0.001773,-134.20
2865,-0.000706,-0.002043,-189.37
2866,-0.000599,-0.002252,-275.89
2867,-0.000522,-0.002482,-375.06
2868,-0.000419,-0.002681,-539.94
2869,-0.000447,-0.003000,-570.32
2870,-0.000465,-0.003289,-607.04
2871,-0.000392,-0.003451,-781.13
2872,-0.000267,-0.003522,-1220.76
2873,-0.000112,-0.003523,-3057.51
2874,-0.000015,-0.003551,-23534.76
2875,0.000089,-0.003548,-3873.27
2876,0.000113,-0.003591,-3069.54
2877,0.000165,-0.003591,-2074.22
2878,0.000275,-0.003518,-1179.95
2879,0.000340,-0.003463,-917.68
2880,0.000362,-0.003426,-846.58
2881,0.000354,-0.016847,-4652.84
2882,0.000386,-0.025471,-6495.47
2883,0.000363,-0.036174,-9869.01
2884,0.000404,-0.034589,-8462.52
2885,0.000503,-0.029824,-5833.97
2886,0.000591,-0.029120,-4826.34
2887,0.000623,-0.029358,-4608.70
2888,0.000562,-0.023207,-4026.69
2889,0.000600,-0.027881,-4549.39
2890,0.000641,-0.033896,-5187.10
2891,0.000600,-0.038098,-6251.53
2892,0.000648,-0.043910,-6675.46
2893,0.000592,-0.045369,-7567.49
2894,0.000593,-0.048791,-8122.63
2895,0.000624,-0.045179,-7144.38
2896,0.000599,-0.039144,-6434.81
2897,0.000655,-0.034973,-5242.91
2898,0.000690,-0.035739,-5076.51
2899,0.000673,-0.024342,-3516.61
2900,0.000683,-0.024344,-3465.14
2901,0.000706,-0.015012,-2027.06
2902,0.000741,0.002457,-231.32
2903,0.000667,0.002673,-300.99
2904,0.000637,0.002938,-360.99
2905,0.000482,0.003076,-538.01
2906,0.000518,0.003394,-554.80
2907,0.000486,0.003627,-646.32
2908,0.000497,0.003816,-668.00
2909,0.000455,0.003923,-762.73
2910,0.000408,0.004045,-890.72
2911,0.000424,0.004141,-877.29
2912,0.000420,0.004216,-903.20
2913,0.000405,0.004279,-956.86
2914,0.000315,0.004251,-1251.76
2915,0.000295,0.004256,-1342.58
2916,0.000269,0.004202,-1460.81
2917,0.000232,0.004102,-1669.02
2918,0.000209,0.003981,-1800.85
2919,0.000209,0.003888,-1756.69
2920,0.000112,0.003624,-3128.71
2921,0.000128,0.003497,-2636.22
2922,0.000177,0.003320,-1772.38
2923,0.000097,0.002987,-2980.52
2924,0.000086,0.002719,-3055.29
2925,0.000010,0.002387,-24136.54
2926,-0.000009,0.002082,-24298.99
2927,-0.000070,0.001698,-2337.30
2928,0.000029,0.001475,-4993.94
2929,-0.000008,0.001089,-13710.78
2930,0.000058,0.000793,-1257.84
2931,0.000051,0.000424,-726.48
2932,0.000086,0.000169,-96.22
2933,0.000174,-0.000121,30.45
2934,0.000272,-0.000320,-17.56
2935,0.000348,-0.000589,-69.43
2936,0.000355,-0.000879,-147.66
2937,0.000422,-0.001147,-172.10
2938,0.000489,-0.001381,-182.48
2939,0.000589,-0.001585,-169.31
2940,0.000599,-0.001892,-215.61
2941,0.000612,-0.002190,-257.92
2942,0.000612,-0.002484,-306.02
2943,0.000606,-0.002753,-353.99
2944,0.000713,-0.002897,-306.51
2945,0.000805,-0.002998,-272.34
2946,0.000837,-0.003107,-271.07
2947,0.000923,-0.003188,-245.39
2948,0.000928,-0.022432,-2316.16
2949,0.000955,-0.038528,-3935.35
2950,0.000997,-0.046851,-4597.97
2951,0.000965,-0.046091,-4674.64
2952,0.000914,-0.046546,-4992.75
2953,0.000984,-0.047547,-4733.06
2954,0.009985,-0.044389,-344.58
2955,0.013969,-0.039292,-181.28
2956,0.016998,-0.036473,-114.58
2957,0.019608,-0.040670,-107.41
2958,0.021462,-0.038722,-80.42
2959,0.023171,-0.039518,-70.55
2960,0.024585,-0.041653,-69.42
2961,0.026064,-0.042850,-64.40
2962,0.027292,-0.040738,-49.27
2963,0.028290,-0.041849,-47.93
2964,0.029364,-0.039244,-33.65
2965,0.030479,-0.039998,-31.23
2966,0.031428,-0.036562,-16.34
2967,0.032152,-0.035005,-8.87
2968,0.032830,-0.037359,-13.80
2969,0.033417,-0.035402,-5.94
2970,0.033910,-0.036521,-7.70
2971,0.034422,-0.033411,2.94
2972,0.034750,-0.033120,4.69
2973,0.035092,-0.031322,10.74
2974,0.035427,-0.027135,23.41
2975,0.035689,-0.024054,32.60
2976,0.035829,-0.020801,41.94
2977,0.035829,-0.020723,42.16
2978,0.035858,-0.022938,36.03
2979,0.035847,-0.019226,46.37
2980,0.035923,-0.020238,43.66
2981,0.035853,-0.019255,46.29
2982,0.035924,-0.012801,64.37
2983,0.036019,-0.013217,63.31
2984,0.035810,-0.010808,69.82
2985,0.035621,-0.012574,64.70
2986,0.035490,-0.012743,64.09
2987,0.035324,-0.012298,65.19
2988,0.035122,-0.008996,74.39
2989,0.035167,-0.008633,75.45
2990,0.035237,-0.001044,97.04
2991,0.035322,0.000943,97.33
2992,0.035401,0.009124,74.23
2993,0.035698,0.015748,55.88
2994,0.035937,0.032599,9.29
2995,0.036293,0.036932,-1.76
2996,0.036732,0.037174,-1.20
2997,0.037263,0.037486,-0.60
2998,0.037788,0.037821,-0.09
2999,0.038383,0.026552,30.82
3000,0.038815,0.034662,10.70
3001,0.039281,0.019523,50.30
3002,0.039836,0.017865,55.15
3003,0.040464,0.017968,55.60
3004,0.040973,0.022937,44.02
3005,0.041455,0.026091,37.06
3006,0.041994,0.025924,38.27
3007,0.042481,0.023071,45.69
3008,0.042948,0.014484,66.28
3009,0.043431,0.005850,86.53
3010,0.043996,0.000694,98.42
3011,0.044550,0.001819,95.92
3012,0.044987,0.002026,95.50
3013,0.045372,0.000608,98.66
3014,0.045689,0.000027,99.94
3015,0.045995,-0.001641,96.43
3016,0.046203,-0.005131,88.89
3017,0.046438,-0.005267,88.66
3018,0.046637,-0.009720,79.16
3019,0.047040,-0.013574,71.14
3020,0.047208,-0.015016,68.19
3021,0.047380,-0.012073,74.52
3022,0.047650,-0.008705,81.73
3023,0.047832,-0.005537,88.42
3024,0.047887,-0.009225,80.74
3025,0.048088,-0.006593,86.29
3026,0.048162,-0.003655,92.41
3027,0.048057,-0.000427,99.11
3028,0.047939,-0.002617,94.54
3029,0.047807,0.000016,99.97
3030,0.047592,0.002706,94.31
3031,0.047233,0.008037,82.98
3032,0.046966,0.007120,84.84
3033,0.046599,0.004030,91.35
3034,0.046066,0.003535,92.33
3035,0.045401,0.005107,88.75
3036,0.044682,0.001463,96.73
3037,0.043886,-0.000466,98.94
3038,0.042952,-0.000333,99.22
3039,0.041912,-0.002061,95.08
3040,0.040696,0.001970,95.16
3041,0.039156,0.002046,94.77
3042,0.037600,0.007896,79.00
3043,0.035922,0.002412,93.28
3044,0.034211,0.008502,75.15
3045,0.032297,0.006086,81.16
3046,0.030425,0.011147,63.36
3047,0.028155,0.006241,77.83
3048,0.025936,0.009719,62.53
3049,0.023486,0.024928,-6.14
3050,0.020780,0.022153,-6.61
3051,0.017620,0.014239,19.19
3052,0.013969,0.015194,-8.77
3053,0.008965,0.010100,-12.65
3054,-0.001233,-0.000199,83.89
3055,-0.001255,-0.000343,72.69
3056,-0.001282,-0.000514,59.94
